Date,SPY,QQQ,IWM,EFA,EEM,AGG,TLT,LQD,GLD,DBC,VNQ,USMV,MTUM,VLUE,QUAL
2016-06-02,178.726425,102.912140,102.367935,42.569191,26.593493,83.634964,99.413979,84.050720,115.669998,12.588567,56.114567,37.148941,66.414444,48.413067,56.792030
2016-06-03,178.192627,102.428200,101.753761,42.846516,26.999935,84.088280,100.829216,84.726593,118.879997,12.673109,56.341244,37.240318,66.671837,48.143898,56.680519
2016-06-06,179.099319,102.800461,102.850540,43.087337,27.286821,83.974976,100.079987,84.522491,118.919998,12.825289,55.907898,37.215401,66.636314,48.466908,57.040779
2016-06-07,179.378983,102.539856,103.148834,43.401150,27.533861,84.050522,100.322159,84.649155,118.820000,12.952104,56.247917,37.265240,66.654076,48.674549,56.997887
2016-06-08,179.963669,102.716705,103.912209,43.488735,27.733101,84.080727,100.859467,84.930817,120.580002,13.171917,56.607933,37.464600,67.062363,48.789909,57.169445
2016-06-09,179.717941,102.549179,103.245361,42.955967,27.414337,84.141205,101.510345,85.050499,121.250000,13.146555,56.734570,37.580910,67.310829,48.651478,57.100819
2016-06-10,178.014725,101.385857,101.841507,41.708023,26.721001,84.254547,102.002228,85.149086,121.739998,12.985921,56.467907,37.431381,66.920319,48.090065,56.637630
2016-06-13,176.641830,100.538956,100.735939,41.102295,26.346445,84.322517,102.456367,85.022369,122.639999,12.985921,56.481247,37.215401,66.494316,47.574787,56.191608
2016-06-14,176.294388,100.538956,100.446426,40.445461,26.258787,84.284706,102.380638,84.832237,122.769997,12.901378,56.334572,37.265240,66.565308,47.267159,56.114391
2016-06-15,176.048691,100.250488,100.516609,40.715504,26.537708,84.466034,102.774261,85.149086,123.680000,12.833741,56.867928,37.215401,66.414444,47.274849,55.959999
2016-06-16,176.574051,100.548264,100.507820,40.803070,26.442078,84.518936,103.273689,85.275810,122.379997,12.613930,57.187916,37.406464,66.680679,47.259460,56.243057
2016-06-17,175.916458,99.369728,100.077904,41.204464,26.513802,84.458488,102.630394,85.022369,123.949997,12.909832,57.094601,37.240318,66.263557,47.374805,56.020050
2016-06-20,177.049377,99.994911,101.165901,42.226177,26.983988,84.224312,101.533089,84.916702,123.209999,13.028193,57.174587,37.398148,66.654076,47.674767,56.380310
2016-06-21,177.551956,100.312180,100.972855,42.569191,27.191195,84.163803,101.063835,84.839287,120.839996,12.926741,57.392555,37.521755,66.789368,47.755169,56.489014
2016-06-22,177.262344,100.069542,100.577995,42.543106,27.260263,84.216751,101.230331,84.994156,120.900002,12.850652,57.305099,37.513397,66.629135,47.670124,56.402740
2016-06-23,179.570786,101.497276,102.499535,43.719906,27.918875,84.073158,100.072403,84.909683,120.110001,12.952104,57.594337,37.839092,67.234398,48.427879,57.118778
2016-06-24,173.122528,97.316833,98.603844,39.966095,26.224150,84.526497,102.759033,85.310974,126.000000,12.690019,57.083118,37.170994,65.810303,46.417477,55.143219
2016-06-27,170.021927,95.385239,95.366180,39.198944,25.886812,84.866493,105.324585,85.670097,126.680000,12.664655,57.123486,36.987286,65.498787,45.188026,54.297783
2016-06-28,173.088440,97.475426,96.840218,40.226788,26.649837,84.972221,105.544083,86.141769,125.320000,12.867560,58.327557,37.429893,66.299812,46.084965,55.194973
2016-06-29,176.035736,99.201767,99.042526,40.964130,27.324520,84.911827,104.734314,86.113602,125.839996,13.053556,59.033852,37.930962,67.056374,46.935555,56.100803
2016-06-30,178.437836,100.349487,100.885124,41.574871,27.597605,85.085571,105.120300,86.416382,126.470001,12.977468,59.646011,38.590698,67.999817,47.654671,56.937603
2016-07-01,178.812607,100.853386,101.244850,41.574871,27.862656,85.268768,106.579865,86.868896,128.410004,13.138102,59.666153,38.657501,68.062126,47.755169,57.041122
2016-07-05,177.526398,100.237534,99.753265,40.770489,27.268291,85.495781,107.914276,87.165367,129.470001,12.766108,60.325401,38.766075,68.284637,47.090183,56.704681
2016-07-06,178.591171,101.058685,100.477577,40.696007,27.196007,85.654785,108.088669,87.320755,130.229996,12.816833,60.063057,38.857933,68.702965,47.422691,56.937603
2016-07-07,178.480423,101.357300,100.689308,40.532146,27.123718,85.594246,108.081039,87.334824,129.740005,12.453296,59.444202,38.674202,68.338043,47.476818,56.903095
2016-07-08,181.138077,102.924973,103.036026,41.150330,27.710056,85.722939,108.877182,87.822006,130.520004,12.580111,60.406124,39.108467,69.156898,48.358303,57.688148
2016-07-11,181.776978,103.512817,104.227066,41.753628,27.975100,85.495781,107.921867,87.596016,129.289993,12.529385,60.809734,39.141865,69.299316,48.574814,57.843437
2016-07-12,183.097260,104.035408,105.620987,42.319679,28.368666,85.238472,106.147667,87.101860,127.150002,12.766108,60.802998,39.050007,69.139107,49.208874,58.154011
2016-07-13,183.071716,103.783424,105.206337,42.274986,28.320469,85.359581,107.398674,87.440689,128.320007,12.605474,61.139328,39.191982,69.245895,49.224319,58.145393
2016-07-14,184.093842,104.492622,105.312195,42.639938,28.730101,85.283905,105.836823,87.228912,127.330002,12.656201,60.594471,39.250427,69.370506,49.564556,58.412796
2016-07-15,183.846832,104.324661,105.603317,42.423943,28.665846,84.973557,104.926956,86.897087,126.839996,12.622384,60.614643,39.175278,69.290382,49.556820,58.421452
2016-07-18,184.340927,105.015190,105.779808,42.528221,28.922863,84.988724,104.828407,86.897087,127.040001,12.563203,60.776112,39.150230,69.441711,49.711468,58.524975
2016-07-19,184.153488,104.632599,105.250458,42.193066,28.625692,85.162743,105.419769,87.052422,127.209999,12.487113,61.072060,39.191982,69.601913,49.618679,58.559464
2016-07-20,184.920135,105.855003,105.938606,42.572910,28.770262,85.087097,104.843552,87.024223,125.389999,12.402571,61.078789,39.217033,69.726540,49.912521,58.826897
2016-07-21,184.221680,105.612411,105.435722,42.401608,28.681910,85.162743,105.055893,87.123016,127.300003,12.334935,61.199863,39.166931,69.379402,49.734673,58.593975
2016-07-22,185.047928,106.051010,106.220901,42.483532,28.890743,85.177917,105.237816,87.073631,126.349998,12.309572,61.738014,39.400757,69.860008,49.958912,58.878654
2016-07-25,184.545288,106.060295,106.062103,42.431396,28.601593,85.079491,105.162018,87.024223,125.470001,12.174301,61.623661,39.292194,69.673111,49.858395,58.792377
2016-07-26,184.630569,106.181618,106.573799,42.610149,28.826479,85.079491,105.328850,86.939476,126.000000,12.123575,61.320957,39.217033,69.450592,49.997566,58.645721
2016-07-27,184.434616,106.918793,106.873749,42.766556,28.922863,85.329308,106.640465,87.299576,128.029999,12.005214,60.843361,38.991562,69.219177,49.966633,58.611225
2016-07-28,184.647598,107.292038,106.600304,42.721859,28.930902,85.321762,106.443329,87.214798,127.660004,11.971396,61.408421,39.075062,69.548515,49.804272,58.628479
2016-07-29,184.945694,107.525322,106.811989,43.228333,29.083508,85.548782,107.330414,87.532494,128.979996,12.072849,62.188709,39.158577,69.824425,49.811989,58.671627
2016-08-01,184.792374,108.094521,106.900223,42.945309,29.027279,85.349403,106.166794,87.039177,129.220001,11.861489,62.323246,39.217033,69.931244,49.587746,58.611225
2016-08-02,183.608337,107.273369,105.409264,42.729313,28.818451,85.099129,105.072952,86.550766,130.270004,11.844580,61.327698,39.041645,69.628609,48.961430,58.395554
2016-08-03,184.145035,107.627998,106.265015,42.580345,28.914833,85.190094,105.133720,86.664009,129.649994,12.039032,60.971184,38.749371,69.352692,49.340324,58.481827
2016-08-04,184.340927,107.935890,106.362053,42.826134,29.075470,85.349403,105.923698,87.032097,129.869995,12.089758,60.722282,38.866272,69.503990,49.348045,58.464584
2016-08-05,185.848602,108.971680,107.897133,43.019794,29.412819,85.061234,104.822319,86.678177,127.550003,12.140484,60.762646,38.983204,69.726540,49.982101,58.956287
2016-08-08,185.737839,108.850372,107.844193,43.109165,29.621634,85.114281,105.019798,86.734795,127.440002,12.208118,60.870270,38.882992,69.557396,49.951160,58.921787
2016-08-09,185.848602,109.102333,107.958916,43.451767,29.822441,85.334229,106.052811,87.244400,127.959999,12.174301,61.199863,38.966496,69.735413,49.997566,58.878654
2016-08-10,185.388641,108.822395,107.182541,43.600735,29.830471,85.432808,106.463066,87.492126,128.559998,12.030577,61.132610,38.991562,69.842209,49.750126,58.775127
2016-08-11,186.248978,109.288979,107.694221,43.913559,30.216009,85.205330,105.513512,87.201935,127.669998,12.216573,60.439751,39.058361,70.055824,50.113548,59.085709
2016-08-12,186.087143,109.363609,107.800095,43.801826,30.103559,85.410057,106.402214,87.598297,127.400002,12.309572,60.695358,39.008259,70.029152,50.082619,59.008060
2016-08-15,186.623749,109.830185,108.867599,43.973129,30.416798,85.258385,105.399536,87.329369,127.839996,12.512476,60.634827,38.949783,69.833313,50.422852,59.171974
2016-08-16,185.661209,109.223656,107.985367,43.906109,30.280258,85.205330,105.118530,87.173653,128.470001,12.613930,59.908340,38.599045,69.156898,50.245003,58.809635
2016-08-17,186.010468,109.419601,107.667763,43.891209,30.087494,85.364548,105.749023,87.414268,128.500000,12.664655,60.150513,38.690899,69.388298,50.237278,58.982182
2016-08-18,186.427826,109.447594,108.461754,44.114651,30.368610,85.485863,105.916145,87.626633,129.110001,12.825289,59.928532,38.816166,69.414993,50.422852,59.025330
2016-08-19,186.155212,109.419601,108.461754,43.786938,30.199934,85.296326,105.361565,87.364754,127.970001,12.783017,59.545105,38.682545,69.183609,50.391911,59.016701
2016-08-22,186.146713,109.503571,108.708832,43.831615,29.798342,85.425255,106.250351,87.662025,127.779999,12.664655,59.867985,38.732670,69.281517,50.306862,58.982182
2016-08-23,186.521561,109.699516,109.467545,44.017834,29.677868,85.447945,106.364265,87.761063,127.760002,12.715382,59.901634,38.732670,69.317101,50.554298,59.111595
2016-08-24,185.567490,108.990387,108.576469,43.913559,29.758188,85.417648,106.113602,87.704475,126.339996,12.563203,59.639271,38.540592,68.925468,50.283676,58.870045
2016-08-25,185.439758,108.813057,108.788193,43.734798,29.782280,85.326614,105.710953,87.619553,126.230003,12.613930,59.908340,38.548943,68.889885,50.214081,58.870045
2016-08-26,185.090485,108.971680,108.567635,43.474121,29.525251,85.190094,105.095757,87.343498,126.050003,12.571656,59.316387,38.365211,68.685165,50.144478,58.697514
2016-08-29,186.001892,109.120987,109.132256,43.608177,29.750149,85.425255,106.500961,87.838951,126.300003,12.520931,59.901634,38.624104,69.130180,50.461510,58.904541
2016-08-30,185.695297,108.766396,109.335167,43.548592,29.669832,85.379730,106.090805,87.725708,125.029999,12.402571,59.787247,38.406971,68.836464,50.476974,58.697514
2016-08-31,185.167130,108.654411,108.717644,43.459221,29.340519,85.364548,106.242683,87.690323,124.779999,12.165847,59.847809,38.390266,68.783073,50.430569,58.542217
2016-09-01,185.175644,108.934372,108.797005,43.757137,29.565416,85.438988,106.359947,87.690346,125.290001,12.030577,59.699825,38.406971,68.898788,50.283676,58.499081
2016-09-02,186.010468,109.288979,109.846848,44.263615,30.047329,85.325043,105.492416,87.534225,126.570000,12.165847,60.217758,38.640804,69.263710,50.569771,58.775127
2016-09-06,186.572662,109.970154,109.952721,44.561531,30.689884,85.507385,106.260918,87.839371,128.710007,12.250390,60.681923,38.774410,69.664200,50.670269,58.844162
2016-09-07,186.555634,110.035454,110.640892,44.583874,30.593500,85.552948,106.184891,87.718704,128.270004,12.360298,61.045143,38.749371,69.477310,50.778542,58.852783
2016-09-08,186.129730,109.391617,110.420341,44.457260,30.513182,85.256668,104.853180,87.101349,127.589996,12.580111,60.298508,38.532230,69.147995,50.747612,58.602596
2016-09-09,181.674728,106.638847,106.970795,43.593288,29.485100,84.884392,103.125809,86.448456,126.750000,12.385660,57.910503,37.496700,67.296684,49.603218,57.274055
2016-09-12,184.281296,108.551811,108.461754,43.950779,29.685898,84.952774,103.179077,86.455528,126.589996,12.385660,58.596630,38.031166,68.311348,50.360981,58.033222
2016-09-13,181.632080,107.581299,106.379715,43.064472,28.938932,84.717270,102.007225,86.171707,125.750000,12.225028,57.125484,37.488342,67.358994,49.781055,57.360325
2016-09-14,181.563995,108.094521,106.397354,43.004902,29.027279,84.823608,102.159386,86.228500,126.180000,12.132030,57.308372,37.438240,67.456909,49.572281,57.360325
2016-09-15,183.378372,109.774185,107.667763,43.377293,29.525251,84.876816,101.718048,86.285255,125.370003,12.191210,57.525108,37.772274,68.088844,50.206341,57.921070
2016-09-16,182.669495,109.721809,107.508965,42.818695,29.324459,84.937622,102.539825,86.384628,125.059998,12.208118,57.552193,37.672058,67.999817,50.129017,57.662247
2016-09-19,182.703735,109.244682,108.223595,43.042130,29.557392,84.869194,102.205032,86.356194,125.320000,12.199664,58.073734,37.755569,68.097748,50.159939,57.731270
2016-09-20,182.712280,109.450493,107.764824,43.302811,29.573441,84.899620,102.562698,86.469727,125.440002,12.241937,57.985699,37.797337,68.168938,50.098091,57.800282
2016-09-21,184.767014,110.526321,109.326347,44.062511,30.400738,85.112289,103.392166,86.909698,127.269997,12.394114,58.730740,38.315109,69.130180,50.623894,58.412796
2016-09-22,185.931320,111.405678,110.896759,44.509392,30.617596,85.287071,104.213997,87.264542,127.570000,12.461749,59.780598,38.557293,69.655312,50.879059,58.723370
2016-09-23,184.912521,110.694710,110.111534,44.136993,30.224030,85.264267,104.115074,87.200684,127.650002,12.318025,59.963448,38.390266,69.343788,50.670269,58.352413
2016-09-26,183.414291,109.768578,109.018097,43.727360,29.782280,85.370644,104.777115,87.335510,127.550003,12.402571,60.105724,38.183743,68.907829,50.082462,57.962490
2016-09-27,184.552963,110.853722,109.460411,43.935902,30.207968,85.476967,105.545670,87.548401,126.620003,12.284208,59.469017,38.301277,69.354515,50.416794,58.291756
2016-09-28,185.468964,111.040825,110.300858,44.248711,30.481052,85.499794,105.317375,87.605209,126.220001,12.571656,59.956703,38.334858,69.461731,50.712261,58.465065
2016-09-29,183.790985,110.236320,108.690773,43.697556,29.950945,85.499794,105.583679,87.569702,126.070000,12.647746,59.157440,37.973839,68.881042,50.144638,57.953815
2016-09-30,185.177902,111.059540,109.885086,44.040161,30.079460,85.408607,104.640099,87.413567,125.639999,12.690019,58.751060,38.141754,69.122215,50.758926,58.482399
2016-10-03,184.732773,110.900490,109.540054,43.921005,30.288290,85.311928,104.294807,87.165939,125.320000,12.799925,57.653797,37.873085,68.872093,50.650066,58.300430
2016-10-04,183.790985,110.732117,109.000404,43.913559,29.950945,85.022720,103.075050,86.760414,120.970001,12.766108,56.868092,37.503685,68.202026,50.533424,57.927818
2016-10-05,184.604263,111.125031,109.655083,44.092308,30.384668,84.908546,102.594818,86.667923,120.779999,12.842196,55.716633,37.419716,68.157394,50.976643,58.144440
2016-10-06,184.732773,111.068909,109.540054,43.853970,30.408768,84.908546,102.023018,86.675056,119.660004,12.867560,55.736961,37.444908,68.362839,50.961094,58.196426
2016-10-07,184.099197,110.825668,108.664223,43.630531,30.272223,84.923790,102.091629,86.881378,119.739998,12.833741,55.642136,37.402931,68.094841,50.681175,58.023140
2016-10-10,185.058044,111.527275,109.964714,43.757137,30.601532,84.885719,101.489441,86.881378,120.160004,12.977468,55.987598,37.587639,68.398590,51.023308,58.309086
2016-10-11,182.720825,109.936951,107.956490,43.138950,29.894724,84.756340,101.260696,86.611015,119.550003,12.901378,55.445721,37.117470,67.549858,50.354588,57.667850
2016-10-12,182.960587,109.843422,107.868011,43.042130,29.838505,84.786781,101.359810,86.724815,119.739998,12.808379,56.082409,37.310574,67.996536,50.315712,57.745842
2016-10-13,182.361298,109.450493,106.974510,42.878277,29.573441,84.908546,101.740990,86.938301,120.029999,12.892923,56.522671,37.335770,67.925087,50.082462,57.615852
2016-10-14,182.455460,109.581474,106.541000,42.952751,29.621634,84.763962,100.315430,86.532730,119.360001,12.901378,56.272053,37.318974,67.853615,50.028019,57.676514
2016-10-17,181.821945,109.282112,106.417191,42.826134,29.589516,84.908546,100.955757,86.817322,119.680000,12.918285,56.393970,37.235012,67.728561,49.903606,57.581207
2016-10-18,182.960587,110.255028,107.027611,43.250679,30.111591,85.045586,101.283569,87.030777,120.419998,12.943650,56.752949,37.402931,68.085899,50.323490,57.607201
2016-10-19,183.448563,110.245682,107.478760,43.369850,30.296322,85.091263,101.367447,87.144638,121.110001,13.028193,56.874866,37.369343,68.050171,50.393471,57.711178
2016-10-20,183.106110,110.114708,107.160278,43.436874,30.207968,85.060783,101.474159,87.116188,120.739998,12.909832,56.746204,37.235012,67.969749,50.362370,57.529213
2016-10-21,183.191711,110.526321,107.107201,43.340054,30.199934,85.114067,101.626633,87.165939,120.830002,12.960558,56.536209,37.134262,68.023376,50.206863,57.433895
2016-10-24,183.970764,111.854683,107.788422,43.332607,30.328449,84.984642,101.184479,86.916939,120.559998,12.969013,56.664917,37.260208,68.479004,50.432350,57.693855
2016-10-25,183.354324,111.499199,106.983345,43.302811,30.360571,84.984642,101.451302,86.852921,121.470001,12.909832,56.563301,37.184654,68.094841,50.245735,57.433895
2016-10-26,182.986267,110.741470,105.921730,43.109165,30.039303,84.817207,100.765205,86.490097,120.790001,12.825289,55.825035,37.050320,67.683868,50.245735,57.494537
2016-10-27,182.498245,110.236320,104.709740,43.057026,29.782280,84.604118,99.667435,86.098732,121.010002,12.901378,54.361980,36.790047,67.246094,50.051353,57.269241
2016-10-28,181.958923,109.544067,104.417793,43.042130,29.661804,84.604118,99.446358,85.999130,121.580002,12.816833,54.490677,36.865604,67.389053,50.020245,57.286587
2016-10-31,181.967499,109.441170,104.833611,43.064472,29.830471,84.710701,100.056229,86.077347,121.940002,12.647746,55.377995,37.092281,67.782158,50.152424,57.286587
2016-11-01,180.648987,108.617935,103.550804,42.878277,29.589516,84.664909,100.063850,85.968941,122.730003,12.706927,54.172340,36.697685,67.129959,49.810303,56.887970
2016-11-02,179.561768,107.747940,102.232697,42.587799,29.236113,84.764069,100.499207,86.097374,123.639999,12.554748,53.379879,36.638916,66.665398,49.639252,56.602001
2016-11-03,178.739853,106.690865,101.737259,42.543106,29.155792,84.649643,99.727798,85.926147,124.300003,12.512476,52.966724,36.554966,66.290176,49.351543,56.472038
2016-11-04,178.542969,106.316689,102.391907,42.133469,28.858618,84.825081,100.621391,86.182945,124.389999,12.427933,53.386650,36.521389,66.218697,49.273781,56.376717
2016-11-07,182.481140,108.842468,104.895523,42.714413,29.902760,84.725906,99.765991,86.125854,122.150002,12.478660,54.321354,37.109085,67.540901,50.377930,57.563866
2016-11-08,183.302979,109.553429,105.169746,42.833591,30.095535,84.588684,99.361191,85.933273,121.639999,12.461749,54.605843,37.352554,68.032288,50.517891,57.841148
2016-11-09,185.246414,110.058586,108.407684,42.870831,29.115627,83.803215,95.145065,84.670601,121.559998,12.520931,53.779507,37.243420,67.746414,51.536491,58.525730
2016-11-10,185.708694,108.281181,110.141617,42.751659,28.288347,83.460098,93.739670,84.599243,119.750000,12.419477,52.878674,37.050320,66.879814,52.127422,58.603725
2016-11-11,185.280609,108.327957,112.671791,42.490967,27.750204,83.307571,93.212685,84.235420,117.099998,12.182755,53.197006,36.991531,66.790466,52.174080,58.543053
2016-11-14,185.426178,107.233414,114.255348,42.260086,27.549410,82.972099,92.655113,83.800285,116.110001,12.157393,54.456829,36.941162,66.245499,52.710583,58.387081
2016-11-15,186.873001,108.720863,114.609222,42.446293,28.103615,83.033081,93.113365,84.057106,117.120003,12.427933,54.003021,37.151054,66.870911,53.130470,58.638382
2016-11-16,186.522003,109.366333,114.600357,41.999405,27.870693,83.216072,93.953568,84.178398,116.769997,12.275754,53.847240,37.193047,67.067421,52.881657,58.733688
2016-11-17,187.480820,110.161476,115.272720,42.319679,27.910856,82.903450,92.571060,83.643341,116.169998,12.301118,53.298588,37.302185,67.433754,53.021629,59.010986
2016-11-18,187.061386,109.749855,115.883156,41.857910,27.782337,82.636551,92.303772,83.172516,115.150002,12.402571,53.454395,37.201431,67.246094,52.912769,58.907005
2016-11-21,188.473938,110.891159,116.422775,42.215393,28.055424,82.705185,92.532906,83.258110,115.580002,12.749200,53.291836,37.352554,67.701729,53.223793,59.288280
2016-11-22,188.842056,111.227913,117.484375,42.319679,28.481113,82.781441,92.502350,83.472130,115.540001,12.732291,54.226547,37.470097,67.934006,53.418167,59.470249
2016-11-23,188.944824,110.778893,118.218704,42.170715,28.175892,82.491684,92.143372,83.165367,113.250000,12.783017,53.996246,37.377750,68.076965,53.596996,59.296932
2016-11-25,189.646805,111.134354,118.607948,42.297333,28.312443,82.484093,92.280861,83.172516,112.610001,12.690019,54.307823,37.579239,68.193108,53.775848,59.539570
2016-11-28,188.756470,110.881805,117.068611,42.073891,28.424889,82.773849,92.960625,83.550591,113.800003,12.732291,54.558430,37.638008,68.166328,53.472603,59.340275
2016-11-29,189.124619,111.265358,117.006683,42.342014,28.465048,82.865334,93.350174,83.664688,113.269997,12.478660,55.079960,37.797516,68.434311,53.503708,59.357609
2016-11-30,188.670883,109.918251,116.431648,42.297333,28.513229,82.537468,91.837868,83.350868,111.750000,12.859106,54.450058,37.318974,67.380127,53.705887,59.010986
2016-12-01,187.977417,108.019249,115.865456,42.133469,28.175892,82.265457,90.868172,82.883751,111.540001,13.095829,53.650818,37.008331,66.111504,53.783619,58.811691
2016-12-02,188.071579,108.234375,115.803543,42.237743,28.208025,82.525223,91.533981,83.262833,112.139999,13.188827,54.185890,37.125870,66.504601,53.690311,58.811691
2016-12-05,189.201630,109.076340,117.794060,42.654835,28.440950,82.593964,91.434547,83.441681,111.540001,13.256462,54.585522,37.218227,66.995934,53.993561,59.071632
2016-12-06,189.800949,109.338257,119.067963,42.945309,28.593555,82.578667,91.365662,83.434540,111.430000,13.197280,54.937714,37.327374,67.165710,54.296806,59.175644
2016-12-07,192.283676,110.722763,120.226868,43.585831,29.075470,82.792595,92.146309,83.785027,111.830002,13.095829,56.034992,37.789135,68.041222,55.167683,59.955509
2016-12-08,192.754501,110.919212,122.120056,43.548592,29.203989,82.639824,91.059502,83.441681,111.570000,13.121193,56.421055,37.805920,68.014450,55.455357,60.076820
2016-12-09,193.918854,111.789192,122.358978,43.734798,29.051371,82.387711,89.926842,83.119797,110.400002,13.188827,56.360100,38.049404,68.210983,55.758617,60.397446
2016-12-12,193.696320,111.284050,121.067368,43.541149,28.858618,82.311317,90.095230,83.041130,110.820000,13.273371,56.732613,38.234108,68.130554,55.548672,60.501423
2016-12-13,194.988968,112.687248,121.076187,44.010372,29.179893,82.418259,90.416634,83.227081,110.449997,13.307188,56.705544,38.427189,68.693413,55.867470,60.934704
2016-12-14,193.379501,112.453392,119.563377,43.362392,28.312443,81.967491,89.406380,82.697762,108.830002,13.180372,55.466042,38.049404,68.282425,55.346516,60.440769
2016-12-15,194.175705,112.631142,120.456871,43.265579,28.360641,81.868195,89.857948,82.754974,107.339996,13.163464,55.140930,38.141754,68.630875,55.634216,60.605431
2016-12-16,193.795868,112.213608,120.235756,43.295372,28.232130,81.921661,89.651321,82.690620,108.050003,13.222644,55.967251,38.284481,68.443283,55.447590,60.579411
2016-12-19,194.217880,112.673340,121.023071,43.228333,28.039358,82.135605,90.615639,83.091202,108.589996,13.146555,56.570076,38.410416,68.675537,55.556458,60.700737
2016-12-20,194.967117,113.104935,122.049309,43.377293,28.135740,82.059158,90.164032,83.041130,107.790001,13.205736,56.698765,38.427189,68.898880,55.781925,60.900040
2016-12-21,194.424561,113.020508,121.253128,43.389336,28.018759,82.234924,90.562012,83.305786,107.849998,13.129646,55.838570,38.301277,68.818474,55.696400,60.744049
2016-12-22,194.088699,112.701515,120.207565,43.291508,27.685692,82.234108,90.400124,83.311523,107.589996,13.112739,55.745205,38.294506,68.791542,55.353531,60.710957
2016-12-23,194.372894,112.776550,120.847107,43.404385,27.848160,82.257118,90.584328,83.440643,107.930000,13.138102,55.890408,38.353676,68.917274,55.501942,60.754524
2016-12-27,194.855148,113.358261,121.389030,43.351707,27.970016,82.195801,90.292709,83.290009,108.559998,13.341005,56.007977,38.395943,69.222549,55.634708,60.806767
2016-12-28,193.244751,112.476318,120.145340,43.186157,28.181234,82.326042,90.952637,83.598419,108.860001,13.349461,55.669140,38.167706,68.513191,55.103580,60.371254
2016-12-29,193.201691,112.316818,120.251961,43.291508,28.644281,82.578743,91.274933,83.921165,110.290001,13.366369,56.360668,38.353676,68.656853,55.017677,60.440926
2016-12-30,192.495544,111.162758,119.790070,43.442013,28.441191,82.747169,91.413040,84.050308,109.610001,13.391732,57.072987,38.226887,68.118095,54.822403,60.188328
2017-01-03,193.968155,112.157333,120.385193,43.712914,28.782394,82.831421,91.804375,84.122025,110.470001,13.231099,57.259682,38.328323,68.315628,55.392590,60.623852
2017-01-04,195.122070,112.767197,122.392799,44.209560,29.001732,82.854408,92.157387,84.408974,110.860001,13.332551,58.096466,38.505836,68.719711,55.978378,60.963558
2017-01-05,194.967117,113.405212,120.980400,44.585812,29.318558,83.198967,93.599937,84.860817,112.580002,13.400187,58.283165,38.548126,68.944199,55.673767,60.902580
2017-01-06,195.664612,114.399712,120.536247,44.435318,29.196697,82.923370,92.740547,84.416130,111.750000,13.383277,58.290077,38.598843,69.339294,55.619095,61.111633
2017-01-09,195.018829,114.775009,119.745590,44.367592,29.172323,83.061180,93.484848,84.581085,112.669998,13.180372,57.764507,38.412861,69.312363,55.416016,60.806767
2017-01-10,195.018829,115.028336,120.891579,44.375122,29.342926,83.038200,93.423462,84.530846,113.150002,13.121193,57.273502,38.362133,69.276436,55.634708,60.710957
2017-01-11,195.569931,115.337929,121.104767,44.608391,29.692253,83.137756,93.738029,84.660042,113.500000,13.264915,56.920818,38.480492,69.500946,55.650333,60.745785
2017-01-12,195.079025,115.159691,120.172043,44.676117,29.822229,83.168350,93.530891,84.652840,113.910004,13.459367,57.211269,38.472023,69.420097,55.447250,60.676102
2017-01-13,195.526871,115.553741,121.042580,44.841667,29.797855,83.022858,93.085831,84.480690,114.209999,13.434004,57.128292,38.497391,69.590698,55.478504,60.676102
2017-01-17,194.837860,115.206604,119.399185,44.676117,29.781610,83.306183,94.060349,84.846474,115.849998,13.425550,57.570873,38.615746,69.429054,55.236366,60.710957
2017-01-18,195.268539,115.441177,119.790070,44.548195,29.619139,82.946281,92.855629,84.287003,114.870003,13.307188,57.667690,38.649567,69.635620,55.345726,60.815487
2017-01-19,194.545120,115.384857,118.812889,44.435318,29.529774,82.731857,92.218727,84.000076,114.769997,13.264915,57.079884,38.438229,69.554802,55.111389,60.510601
2017-01-20,195.259888,115.638176,119.425850,44.691158,29.586637,82.762505,92.034584,84.150726,115.050003,13.417094,57.494801,38.573463,69.698494,55.197327,60.676102
2017-01-23,194.751816,115.732033,118.928398,44.804043,30.025322,82.992241,92.955383,84.538094,115.790001,13.417094,57.978882,38.556561,69.545837,55.017677,60.589001
2017-01-24,196.000458,116.510773,120.749458,44.916916,30.212166,82.862061,92.318481,84.287003,115.269997,13.450912,57.992733,38.649567,70.111549,55.595661,60.998383
2017-01-25,197.697021,117.683548,121.886452,45.383469,30.545237,82.639999,91.159805,83.964226,114.320000,13.366369,57.612366,38.776363,70.686211,56.243938,61.512291
2017-01-26,197.490280,117.805534,121.397896,45.202862,30.415262,82.693581,91.466751,84.064621,113.260002,13.425550,57.501740,38.717190,70.587433,56.095547,61.364220
2017-01-27,197.180252,118.030724,120.980400,45.127609,30.439646,82.762505,91.796700,84.165062,113.489998,13.315641,56.941582,38.734089,70.695206,55.853409,61.277111
2017-01-30,195.957397,117.111229,119.292603,44.804043,30.277163,82.724220,91.520439,84.021667,113.970001,13.239553,56.554310,38.615746,70.264175,55.501942,61.007114
2017-01-31,195.940186,116.876663,120.127640,44.871773,30.334023,82.923370,92.157387,84.172241,115.550003,13.315641,56.962326,38.708725,70.264175,55.517544,60.885151
2017-02-01,196.017731,117.683548,120.056549,45.052368,30.350266,82.806671,91.587555,84.068695,115.199997,13.459367,56.277676,38.446674,70.425804,55.900261,60.798046
